nome_munic,codigo_ibge,nome_drs,cod_drs,pop,pop_60,ano_mes,casos,casos_novos,obitos,obitos_novos
Indaiatuba,3520509,Campinas,3.0,242868.0,33887.0,2020-04,246,25,28,4
Indaiatuba,3520509,Campinas,3.0,242868.0,33887.0,2020-05,1999,105,325,16
Indaiatuba,3520509,Campinas,3.0,242868.0,33887.0,2020-06,452,25,60,0
Indiana,3520608,Presidente Prudente,2.0,4775.0,891.0,2020-02,0,0,0,0
Indiana,3520608,Presidente Prudente,2.0,4775.0,891.0,2020-03,0,0,0,0
Indiana,3520608,Presidente Prudente,2.0,4775.0,891.0,2020-04,0,0,0,0
Indiana,3520608,Presidente Prudente,2.0,4775.0,891.0,2020-05,162,11,0,0
Indiana,3520608,Presidente Prudente,2.0,4775.0,891.0,2020-06,38,4,0,0
Indiaporã,3520707,São José do Rio Preto,15.0,3854.0,934.0,2020-02,0,0,0,0
Indiaporã,3520707,São José do Rio Preto,15.0,3854.0,934.0,2020-03,0,0,0,0
Indiaporã,3520707,São José do Rio Preto,15.0,3854.0,934.0,2020-04,0,0,0,0
Indiaporã,3520707,São José do Rio Preto,15.0,3854.0,934.0,2020-05,4,1,0,0
Indiaporã,3520707,São José do Rio Preto,15.0,3854.0,934.0,2020-06,7,2,0,0
Inúbia Paulista,3520806,Marília,5.0,3892.0,690.0,2020-02,0,0,0,0
Inúbia Paulista,3520806,Marília,5.0,3892.0,690.0,2020-03,0,0,0,0
Inúbia Paulista,3520806,Marília,5.0,3892.0,690.0,2020-04,0,0,0,0
Inúbia Paulista,3520806,Marília,5.0,3892.0,690.0,2020-05,23,1,0,0
Inúbia Paulista,3520806,Marília,5.0,3892.0,690.0,2020-06,5,1,0,0
Ipaussu,3520905,Marília,5.0,14506.0,2258.0,2020-02,0,0,0,0
Ipaussu,3520905,Marília,5.0,14506.0,2258.0,2020-03,0,0,0,0
Ipaussu,3520905,Marília,5.0,14506.0,2258.0,2020-04,0,0,0,0
Ipaussu,3520905,Marília,5.0,14506.0,2258.0,2020-05,0,0,0,0
Ipaussu,3520905,Marília,5.0,14506.0,2258.0,2020-06,0,0,0,0
Iperó,3521002,Sorocaba,6.0,34352.0,4001.0,2020-02,0,0,0,0
Iperó,3521002,Sorocaba,6.0,34352.0,4001.0,2020-03,0,0,0,0
Iperó,3521002,Sorocaba,6.0,34352.0,4001.0,2020-04,0,0,0,0
Iperó,3521002,Sorocaba,6.0,34352.0,4001.0,2020-05,172,13,0,0
Iperó,3521002,Sorocaba,6.0,34352.0,4001.0,2020-06,45,6,0,0
Ipeúna,3521101,Piracicaba,11.0,7571.0,942.0,2020-02,0,0,0,0
Ipeúna,3521101,Piracicaba,11.0,7571.0,942.0,2020-03,0,0,0,0
Ipeúna,3521101,Piracicaba,11.0,7571.0,942.0,2020-04,0,0,0,0
Ipeúna,3521101,Piracicaba,11.0,7571.0,942.0,2020-05,16,2,0,0
Ipeúna,3521101,Piracicaba,11.0,7571.0,942.0,2020-06,9,2,0,0
Ipiguá,3521150,São José do Rio Preto,15.0,5231.0,946.0,2020-02,0,0,0,0
Ipiguá,3521150,São José do Rio Preto,15.0,5231.0,946.0,2020-03,0,0,0,0
Ipiguá,3521150,São José do Rio Preto,15.0,5231.0,946.0,2020-04,0,0,0,0
Ipiguá,3521150,São José do Rio Preto,15.0,5231.0,946.0,2020-05,65,5,25,2
Ipiguá,3521150,São José do Rio Preto,15.0,5231.0,946.0,2020-06,15,0,6,0
Iporanga,3521200,Registro,9.0,4407.0,657.0,2020-02,0,0,0,0
Iporanga,3521200,Registro,9.0,4407.0,657.0,2020-03,0,0,0,0
Iporanga,3521200,Registro,9.0,4407.0,657.0,2020-04,0,0,0,0
Iporanga,3521200,Registro,9.0,4407.0,657.0,2020-05,0,0,0,0
Iporanga,3521200,Registro,9.0,4407.0,657.0,2020-06,0,0,0,0
Ipuã,3521309,Franca,4.0,15861.0,2027.0,2020-02,0,0,0,0
Ipuã,3521309,Franca,4.0,15861.0,2027.0,2020-03,0,0,0,0
Ipuã,3521309,Franca,4.0,15861.0,2027.0,2020-04,0,0,0,0
Ipuã,3521309,Franca,4.0,15861.0,2027.0,2020-05,302,18,0,0
Ipuã,3521309,Franca,4.0,15861.0,2027.0,2020-06,60,3,0,0
Iracemápolis,3521408,Piracicaba,11.0,23654.0,3298.0,2020-02,0,0,0,0
Iracemápolis,3521408,Piracicaba,11.0,23654.0,3298.0,2020-03,0,0,0,0
Iracemápolis,3521408,Piracicaba,11.0,23654.0,3298.0,2020-04,0,0,0,0
Iracemápolis,3521408,Piracicaba,11.0,23654.0,3298.0,2020-05,557,33,0,0
Iracemápolis,3521408,Piracicaba,11.0,23654.0,3298.0,2020-06,101,2,0,0
Irapuru,3521606,Presidente Prudente,2.0,7334.0,1447.0,2020-02,0,0,0,0
Irapuru,3521606,Presidente Prudente,2.0,7334.0,1447.0,2020-03,0,0,0,0
Irapuru,3521606,Presidente Prudente,2.0,7334.0,1447.0,2020-04,0,0,0,0
Irapuru,3521606,Presidente Prudente,2.0,7334.0,1447.0,2020-05,192,10,23,1
Irapuru,3521606,Presidente Prudente,2.0,7334.0,1447.0,2020-06,31,1,3,0
Irapuã,3521507,São José do Rio Preto,15.0,7734.0,1338.0,2020-02,0,0,0,0
Irapuã,3521507,São José do Rio Preto,15.0,7734.0,1338.0,2020-03,0,0,0,0
Irapuã,3521507,São José do Rio Preto,15.0,7734.0,1338.0,2020-04,0,0,0,0
Irapuã,3521507,São José do Rio Preto,15.0,7734.0,1338.0,2020-05,11,2,0,0
Irapuã,3521507,São José do Rio Preto,15.0,7734.0,1338.0,2020-06,6,0,0,0
Itaberá,3521705,Sorocaba,6.0,17614.0,2959.0,2020-02,0,0,0,0
Itaberá,3521705,Sorocaba,6.0,17614.0,2959.0,2020-03,0,0,0,0
Itaberá,3521705,Sorocaba,6.0,17614.0,2959.0,2020-04,0,0,0,0
Itaberá,3521705,Sorocaba,6.0,17614.0,2959.0,2020-05,18,1,0,0
Itaberá,3521705,Sorocaba,6.0,17614.0,2959.0,2020-06,3,0,0,0
Itajobi,3521903,São José do Rio Preto,15.0,14614.0,3191.0,2020-02,0,0,0,0
Itajobi,3521903,São José do Rio Preto,15.0,14614.0,3191.0,2020-03,0,0,0,0
Itajobi,3521903,São José do Rio Preto,15.0,14614.0,3191.0,2020-04,17,5,1,1
Itajobi,3521903,São José do Rio Preto,15.0,14614.0,3191.0,2020-05,335,11,31,0
Itajobi,3521903,São José do Rio Preto,15.0,14614.0,3191.0,2020-06,50,1,3,0
Itaju,3522000,Bauru,12.0,3654.0,622.0,2020-02,0,0,0,0
Itaju,3522000,Bauru,12.0,3654.0,622.0,2020-03,0,0,0,0
Itaju,3522000,Bauru,12.0,3654.0,622.0,2020-04,0,0,0,0
Itaju,3522000,Bauru,12.0,3654.0,622.0,2020-05,0,0,0,0
Itaju,3522000,Bauru,12.0,3654.0,622.0,2020-06,0,0,0,0
Itanhaém,3522109,Baixada Santista,13.0,98757.0,17117.0,2020-02,0,0,0,0
Itanhaém,3522109,Baixada Santista,13.0,98757.0,17117.0,2020-03,0,0,0,0
Itanhaém,3522109,Baixada Santista,13.0,98757.0,17117.0,2020-04,149,17,11,1
Itanhaém,3522109,Baixada Santista,13.0,98757.0,17117.0,2020-05,1334,63,143,10
Itanhaém,3522109,Baixada Santista,13.0,98757.0,17117.0,2020-06,244,2,33,0
Itaoca,3522158,Sorocaba,6.0,3186.0,596.0,2020-02,0,0,0,0
Itaoca,3522158,Sorocaba,6.0,3186.0,596.0,2020-03,0,0,0,0
Itaoca,3522158,Sorocaba,6.0,3186.0,596.0,2020-04,0,0,0,0
Itaoca,3522158,Sorocaba,6.0,3186.0,596.0,2020-05,0,0,0,0
Itaoca,3522158,Sorocaba,6.0,3186.0,596.0,2020-06,0,0,0,0
Itapecerica da Serra,3522208,Grande São Paulo,10.0,169619.0,18223.0,2020-02,0,0,0,0
Itapecerica da Serra,3522208,Grande São Paulo,10.0,169619.0,18223.0,2020-03,3,3,0,0
Itapecerica da Serra,3522208,Grande São Paulo,10.0,169619.0,18223.0,2020-04,1265,117,72,7
Itapecerica da Serra,3522208,Grande São Paulo,10.0,169619.0,18223.0,2020-05,8300,350,617,26
Itapecerica da Serra,3522208,Grande São Paulo,10.0,169619.0,18223.0,2020-06,1486,44,107,4
Itapetininga,3522307,Sorocaba,6.0,160150.0,23100.0,2020-02,0,0,0,0
Itapetininga,3522307,Sorocaba,6.0,160150.0,23100.0,2020-03,0,0,0,0
Itapetininga,3522307,Sorocaba,6.0,160150.0,23100.0,2020-04,152,14,21,1
Itapetininga,3522307,Sorocaba,6.0,160150.0,23100.0,2020-05,1860,104,85,5
Itapetininga,3522307,Sorocaba,6.0,160150.0,23100.0,2020-06,359,3,18,0
Itapeva,3522406,Sorocaba,6.0,91693.0,12332.0,2020-02,0,0,0,0
Itapeva,3522406,Sorocaba,6.0,91693.0,12332.0,2020-03,0,0,0,0
Itapeva,3522406,Sorocaba,6.0,91693.0,12332.0,2020-04,49,10,0,0
Itapeva,3522406,Sorocaba,6.0,91693.0,12332.0,2020-05,662,24,22,2
Itapeva,3522406,Sorocaba,6.0,91693.0,12332.0,2020-06,113,9,6,0
Itapevi,3522505,Grande São Paulo,10.0,237714.0,23105.0,2020-02,0,0,0,0
Itapevi,3522505,Grande São Paulo,10.0,237714.0,23105.0,2020-03,7,6,0,0
Itapevi,3522505,Grande São Paulo,10.0,237714.0,23105.0,2020-04,1195,114,170,15
Itapevi,3522505,Grande São Paulo,10.0,237714.0,23105.0,2020-05,9440,415,1124,49
Itapevi,3522505,Grande São Paulo,10.0,237714.0,23105.0,2020-06,1692,57,199,5
Itapira,3522604,São João da Boa Vista,14.0,71500.0,13246.0,2020-02,0,0,0,0
Itapira,3522604,São João da Boa Vista,14.0,71500.0,13246.0,2020-03,0,0,0,0
Itapira,3522604,São João da Boa Vista,14.0,71500.0,13246.0,2020-04,242,18,44,3
Itapira,3522604,São João da Boa Vista,14.0,71500.0,13246.0,2020-05,803,29,93,0
Itapira,3522604,São João da Boa Vista,14.0,71500.0,13246.0,2020-06,144,3,9,0
Itapirapuã Paulista,3522653,Sorocaba,6.0,4180.0,557.0,2020-02,0,0,0,0
Itapirapuã Paulista,3522653,Sorocaba,6.0,4180.0,557.0,2020-03,0,0,0,0
Itapirapuã Paulista,3522653,Sorocaba,6.0,4180.0,557.0,2020-04,0,0,0,0
Itapirapuã Paulista,3522653,Sorocaba,6.0,4180.0,557.0,2020-05,0,0,0,0
Itapirapuã Paulista,3522653,Sorocaba,6.0,4180.0,557.0,2020-06,0,0,0,0
Itaporanga,3522802,Bauru,12.0,14688.0,2690.0,2020-02,0,0,0,0
Itaporanga,3522802,Bauru,12.0,14688.0,2690.0,2020-03,0,0,0,0
Itaporanga,3522802,Bauru,12.0,14688.0,2690.0,2020-04,0,0,0,0
Itaporanga,3522802,Bauru,12.0,14688.0,2690.0,2020-05,17,2,0,0
Itaporanga,3522802,Bauru,12.0,14688.0,2690.0,2020-06,6,0,0,0
Itapura,3523008,Araçatuba,7.0,4916.0,799.0,2020-02,0,0,0,0
Itapura,3523008,Araçatuba,7.0,4916.0,799.0,2020-03,0,0,0,0
Itapura,3523008,Araçatuba,7.0,4916.0,799.0,2020-04,0,0,0,0
Itapura,3523008,Araçatuba,7.0,4916.0,799.0,2020-05,67,4,4,1
Itapura,3523008,Araçatuba,7.0,4916.0,799.0,2020-06,12,0,3,0
Itapuí,3522901,Bauru,12.0,13779.0,2074.0,2020-02,0,0,0,0
Itapuí,3522901,Bauru,12.0,13779.0,2074.0,2020-03,0,0,0,0
Itapuí,3522901,Bauru,12.0,13779.0,2074.0,2020-04,0,0,0,0
Itapuí,3522901,Bauru,12.0,13779.0,2074.0,2020-05,126,7,11,1
Itapuí,3522901,Bauru,12.0,13779.0,2074.0,2020-06,22,1,3,0
Itaquaquecetuba,3523107,Grande São Paulo,10.0,370589.0,37537.0,2020-02,0,0,0,0
Itaquaquecetuba,3523107,Grande São Paulo,10.0,370589.0,37537.0,2020-03,1,1,0,0
Itaquaquecetuba,3523107,Grande São Paulo,10.0,370589.0,37537.0,2020-04,1318,129,70,15
Itaquaquecetuba,3523107,Grande São Paulo,10.0,370589.0,37537.0,2020-05,10125,456,1120,50
Itaquaquecetuba,3523107,Grande São Paulo,10.0,370589.0,37537.0,2020-06,1912,89,232,19
Itararé,3523206,Sorocaba,6.0,49018.0,7477.0,2020-02,0,0,0,0
Itararé,3523206,Sorocaba,6.0,49018.0,7477.0,2020-03,0,0,0,0
Itararé,3523206,Sorocaba,6.0,49018.0,7477.0,2020-04,31,2,0,0
Itararé,3523206,Sorocaba,6.0,49018.0,7477.0,2020-05,88,2,0,0
Itararé,3523206,Sorocaba,6.0,49018.0,7477.0,2020-06,12,0,0,0
Itariri,3523305,Registro,9.0,17274.0,2412.0,2020-02,0,0,0,0
Itariri,3523305,Registro,9.0,17274.0,2412.0,2020-03,0,0,0,0
Itariri,3523305,Registro,9.0,17274.0,2412.0,2020-04,4,2,0,0
Itariri,3523305,Registro,9.0,17274.0,2412.0,2020-05,615,47,0,0
Itariri,3523305,Registro,9.0,17274.0,2412.0,2020-06,151,3,0,0
Itatiba,3523404,Campinas,3.0,117916.0,17334.0,2020-02,0,0,0,0
Itatiba,3523404,Campinas,3.0,117916.0,17334.0,2020-03,0,0,0,0
Itatiba,3523404,Campinas,3.0,117916.0,17334.0,2020-04,70,8,24,1
Itatiba,3523404,Campinas,3.0,117916.0,17334.0,2020-05,860,71,54,1
Itatiba,3523404,Campinas,3.0,117916.0,17334.0,2020-06,270,20,8,1
Itatinga,3523503,Bauru,12.0,20550.0,2438.0,2020-02,0,0,0,0
Itatinga,3523503,Bauru,12.0,20550.0,2438.0,2020-03,0,0,0,0
Itatinga,3523503,Bauru,12.0,20550.0,2438.0,2020-04,22,1,0,0
Itatinga,3523503,Bauru,12.0,20550.0,2438.0,2020-05,121,12,13,1
Itatinga,3523503,Bauru,12.0,20550.0,2438.0,2020-06,47,5,3,0
Itaí,3521804,Bauru,12.0,26507.0,3561.0,2020-02,0,0,0,0
Itaí,3521804,Bauru,12.0,26507.0,3561.0,2020-03,0,0,0,0
Itaí,3521804,Bauru,12.0,26507.0,3561.0,2020-04,0,0,0,0
Itaí,3521804,Bauru,12.0,26507.0,3561.0,2020-05,28,4,0,0
Itaí,3521804,Bauru,12.0,26507.0,3561.0,2020-06,17,4,0,0
Itirapina,3523602,Piracicaba,11.0,17162.0,2082.0,2020-02,0,0,0,0
Itirapina,3523602,Piracicaba,11.0,17162.0,2082.0,2020-03,0,0,0,0
Itirapina,3523602,Piracicaba,11.0,17162.0,2082.0,2020-04,7,1,0,0
Itirapina,3523602,Piracicaba,11.0,17162.0,2082.0,2020-05,122,7,0,0
Itirapina,3523602,Piracicaba,11.0,17162.0,2082.0,2020-06,31,3,0,0
Itirapuã,3523701,Franca,4.0,6279.0,990.0,2020-02,0,0,0,0
Itirapuã,3523701,Franca,4.0,6279.0,990.0,2020-03,0,0,0,0
Itirapuã,3523701,Franca,4.0,6279.0,990.0,2020-04,0,0,0,0
Itirapuã,3523701,Franca,4.0,6279.0,990.0,2020-05,15,2,0,0
Itirapuã,3523701,Franca,4.0,6279.0,990.0,2020-06,6,0,0,0
Itobi,3523800,São João da Boa Vista,14.0,7609.0,1304.0,2020-02,0,0,0,0
Itobi,3523800,São João da Boa Vista,14.0,7609.0,1304.0,2020-03,0,0,0,0
Itobi,3523800,São João da Boa Vista,14.0,7609.0,1304.0,2020-04,0,0,0,0
Itobi,3523800,São João da Boa Vista,14.0,7609.0,1304.0,2020-05,30,2,0,0
Itobi,3523800,São João da Boa Vista,14.0,7609.0,1304.0,2020-06,6,0,0,0
Itu,3523909,Sorocaba,6.0,169772.0,24287.0,2020-02,0,0,0,0
Itu,3523909,Sorocaba,6.0,169772.0,24287.0,2020-03,0,0,0,0
Itu,3523909,Sorocaba,6.0,169772.0,24287.0,2020-04,143,20,10,3
Itu,3523909,Sorocaba,6.0,169772.0,24287.0,2020-05,2064,139,241,11
Itu,3523909,Sorocaba,6.0,169772.0,24287.0,2020-06,503,18,44,1
Itupeva,3524006,Campinas,3.0,59159.0,6478.0,2020-02,0,0,0,0
Itupeva,3524006,Campinas,3.0,59159.0,6478.0,2020-03,2,1,0,0
Itupeva,3524006,Campinas,3.0,59159.0,6478.0,2020-04,63,3,8,1
Itupeva,3524006,Campinas,3.0,59159.0,6478.0,2020-05,616,43,70,2
Itupeva,3524006,Campinas,3.0,59159.0,6478.0,2020-06,166,15,9,0
Ituverava,3524105,Franca,4.0,40246.0,7374.0,2020-02,0,0,0,0
Ituverava,3524105,Franca,4.0,40246.0,7374.0,2020-03,0,0,0,0
Ituverava,3524105,Franca,4.0,40246.0,7374.0,2020-04,4,1,0,0
Ituverava,3524105,Franca,4.0,40246.0,7374.0,2020-05,83,5,0,0
Ituverava,3524105,Franca,4.0,40246.0,7374.0,2020-06,18,0,0,0
Itápolis,3522703,Araraquara,8.0,41548.0,7560.0,2020-02,0,0,0,0
Itápolis,3522703,Araraquara,8.0,41548.0,7560.0,2020-03,0,0,0,0
Itápolis,3522703,Araraquara,8.0,41548.0,7560.0,2020-04,0,0,0,0
Itápolis,3522703,Araraquara,8.0,41548.0,7560.0,2020-05,103,12,0,0
Itápolis,3522703,Araraquara,8.0,41548.0,7560.0,2020-06,39,3,0,0
Jaborandi,3524204,Barretos,16.0,6677.0,1128.0,2020-02,0,0,0,0
Jaborandi,3524204,Barretos,16.0,6677.0,1128.0,2020-03,0,0,0,0
Jaborandi,3524204,Barretos,16.0,6677.0,1128.0,2020-04,11,2,0,0
Jaborandi,3524204,Barretos,16.0,6677.0,1128.0,2020-05,235,12,18,1
Jaborandi,3524204,Barretos,16.0,6677.0,1128.0,2020-06,42,0,3,0
Jaboticabal,3524303,Ribeirão Preto,1.0,74221.0,13382.0,2020-02,0,0,0,0
Jaboticabal,3524303,Ribeirão Preto,1.0,74221.0,13382.0,2020-03,0,0,0,0
Jaboticabal,3524303,Ribeirão Preto,1.0,74221.0,13382.0,2020-04,237,17,63,4
Jaboticabal,3524303,Ribeirão Preto,1.0,74221.0,13382.0,2020-05,676,14,152,1
Jaboticabal,3524303,Ribeirão Preto,1.0,74221.0,13382.0,2020-06,107,11,15,0
Jacareí,3524402,Taubaté,17.0,227945.0,35476.0,2020-02,0,0,0,0
Jacareí,3524402,Taubaté,17.0,227945.0,35476.0,2020-03,0,0,0,0
Jacareí,3524402,Taubaté,17.0,227945.0,35476.0,2020-04,365,33,8,1
Jacareí,3524402,Taubaté,17.0,227945.0,35476.0,2020-05,3064,182,155,8
Jacareí,3524402,Taubaté,17.0,227945.0,35476.0,2020-06,682,25,28,1
Jaci,3524501,São José do Rio Preto,15.0,6969.0,947.0,2020-02,0,0,0,0
Jaci,3524501,São José do Rio Preto,15.0,6969.0,947.0,2020-03,0,0,0,0
Jaci,3524501,São José do Rio Preto,15.0,6969.0,947.0,2020-04,112,11,0,0
Jaci,3524501,São José do Rio Preto,15.0,6969.0,947.0,2020-05,1423,67,26,2
Jaci,3524501,São José do Rio Preto,15.0,6969.0,947.0,2020-06,234,0,6,0
Jacupiranga,3524600,Registro,9.0,17222.0,2653.0,2020-02,0,0,0,0
Jacupiranga,3524600,Registro,9.0,17222.0,2653.0,2020-03,0,0,0,0
Jacupiranga,3524600,Registro,9.0,17222.0,2653.0,2020-04,0,0,0,0
Jacupiranga,3524600,Registro,9.0,17222.0,2653.0,2020-05,212,11,6,1
Jacupiranga,3524600,Registro,9.0,17222.0,2653.0,2020-06,35,2,3,0
Jaguariúna,3524709,Campinas,3.0,54848.0,7339.0,2020-02,0,0,0,0
Jaguariúna,3524709,Campinas,3.0,54848.0,7339.0,2020-03,14,1,0,0
Jaguariúna,3524709,Campinas,3.0,54848.0,7339.0,2020-04,74,6,0,0
Jaguariúna,3524709,Campinas,3.0,54848.0,7339.0,2020-05,1076,48,0,0
Jaguariúna,3524709,Campinas,3.0,54848.0,7339.0,2020-06,182,10,7,3
Jales,3524808,São José do Rio Preto,15.0,47254.0,9872.0,2020-02,0,0,0,0
Jales,3524808,São José do Rio Preto,15.0,47254.0,9872.0,2020-03,0,0,0,0
Jales,3524808,São José do Rio Preto,15.0,47254.0,9872.0,2020-04,50,4,0,0
Jales,3524808,São José do Rio Preto,15.0,47254.0,9872.0,2020-05,262,23,0,0
Jales,3524808,São José do Rio Preto,15.0,47254.0,9872.0,2020-06,84,2,0,0
Jambeiro,3524907,Taubaté,17.0,6214.0,947.0,2020-02,0,0,0,0
Jambeiro,3524907,Taubaté,17.0,6214.0,947.0,2020-03,0,0,0,0
Jambeiro,3524907,Taubaté,17.0,6214.0,947.0,2020-04,0,0,0,0
Jambeiro,3524907,Taubaté,17.0,6214.0,947.0,2020-05,68,6,12,1
Jambeiro,3524907,Taubaté,17.0,6214.0,947.0,2020-06,20,1,3,0
Jandira,3525003,Grande São Paulo,10.0,123603.0,13416.0,2020-02,0,0,0,0
Jandira,3525003,Grande São Paulo,10.0,123603.0,13416.0,2020-03,3,2,0,0
Jandira,3525003,Grande São Paulo,10.0,123603.0,13416.0,2020-04,412,45,32,4
Jandira,3525003,Grande São Paulo,10.0,123603.0,13416.0,2020-05,4392,191,266,10
Jandira,3525003,Grande São Paulo,10.0,123603.0,13416.0,2020-06,760,30,45,1
Jardinópolis,3525102,Ribeirão Preto,1.0,42893.0,6353.0,2020-02,0,0,0,0
Jardinópolis,3525102,Ribeirão Preto,1.0,42893.0,6353.0,2020-03,0,0,0,0
Jardinópolis,3525102,Ribeirão Preto,1.0,42893.0,6353.0,2020-04,69,6,2,1
Jardinópolis,3525102,Ribeirão Preto,1.0,42893.0,6353.0,2020-05,469,22,51,2
Jardinópolis,3525102,Ribeirão Preto,1.0,42893.0,6353.0,2020-06,84,0,9,0
Jarinu,3525201,Campinas,3.0,29820.0,3987.0,2020-02,0,0,0,0
Jarinu,3525201,Campinas,3.0,29820.0,3987.0,2020-03,0,0,0,0
Jarinu,3525201,Campinas,3.0,29820.0,3987.0,2020-04,7,1,7,1
Jarinu,3525201,Campinas,3.0,29820.0,3987.0,2020-05,348,25,110,4
Jarinu,3525201,Campinas,3.0,29820.0,3987.0,2020-06,87,7,15,0
Jaú,3525300,Bauru,12.0,147505.0,23947.0,2020-02,0,0,0,0
Jaú,3525300,Bauru,12.0,147505.0,23947.0,2020-03,0,0,0,0
Jaú,3525300,Bauru,12.0,147505.0,23947.0,2020-04,119,14,0,0
Jaú,3525300,Bauru,12.0,147505.0,23947.0,2020-05,3289,179,81,6
Jaú,3525300,Bauru,12.0,147505.0,23947.0,2020-06,609,16,18,0
Jeriquara,3525409,Franca,4.0,3141.0,449.0,2020-02,0,0,0,0
Jeriquara,3525409,Franca,4.0,3141.0,449.0,2020-03,0,0,0,0
Jeriquara,3525409,Franca,4.0,3141.0,449.0,2020-04,0,0,0,0
Jeriquara,3525409,Franca,4.0,3141.0,449.0,2020-05,0,0,0,0
Jeriquara,3525409,Franca,4.0,3141.0,449.0,2020-06,0,0,0,0
Joanópolis,3525508,Campinas,3.0,12666.0,2313.0,2020-02,0,0,0,0
Joanópolis,3525508,Campinas,3.0,12666.0,2313.0,2020-03,0,0,0,0
Joanópolis,3525508,Campinas,3.0,12666.0,2313.0,2020-04,26,2,0,0
Joanópolis,3525508,Campinas,3.0,12666.0,2313.0,2020-05,88,1,0,0
Joanópolis,3525508,Campinas,3.0,12666.0,2313.0,2020-06,10,1,0,0
José Bonifácio,3525706,São José do Rio Preto,15.0,35981.0,5855.0,2020-02,0,0,0,0
José Bonifácio,3525706,São José do Rio Preto,15.0,35981.0,5855.0,2020-03,0,0,0,0
José Bonifácio,3525706,São José do Rio Preto,15.0,35981.0,5855.0,2020-04,53,3,0,0
José Bonifácio,3525706,São José do Rio Preto,15.0,35981.0,5855.0,2020-05,250,15,20,1
José Bonifácio,3525706,São José do Rio Preto,15.0,35981.0,5855.0,2020-06,54,0,3,0
João Ramalho,3525607,Presidente Prudente,2.0,4384.0,589.0,2020-02,0,0,0,0
João Ramalho,3525607,Presidente Prudente,2.0,4384.0,589.0,2020-03,0,0,0,0
João Ramalho,3525607,Presidente Prudente,2.0,4384.0,589.0,2020-04,0,0,0,0
João Ramalho,3525607,Presidente Prudente,2.0,4384.0,589.0,2020-05,0,0,0,0
João Ramalho,3525607,Presidente Prudente,2.0,4384.0,589.0,2020-06,0,0,0,0
Jumirim,3525854,Sorocaba,6.0,3306.0,469.0,2020-02,0,0,0,0
Jumirim,3525854,Sorocaba,6.0,3306.0,469.0,2020-03,0,0,0,0
Jumirim,3525854,Sorocaba,6.0,3306.0,469.0,2020-04,0,0,0,0
Jumirim,3525854,Sorocaba,6.0,3306.0,469.0,2020-05,0,0,0,0
Jumirim,3525854,Sorocaba,6.0,3306.0,469.0,2020-06,0,0,0,0
Jundiaí,3525904,Campinas,3.0,407016.0,69839.0,2020-02,0,0,0,0
Jundiaí,3525904,Campinas,3.0,407016.0,69839.0,2020-03,18,3,0,0
Jundiaí,3525904,Campinas,3.0,407016.0,69839.0,2020-04,1184,149,148,15
Jundiaí,3525904,Campinas,3.0,407016.0,69839.0,2020-05,13909,872,969,42
Jundiaí,3525904,Campinas,3.0,407016.0,69839.0,2020-06,3475,240,200,16
Junqueirópolis,3526001,Presidente Prudente,2.0,20065.0,3714.0,2020-02,0,0,0,0
Junqueirópolis,3526001,Presidente Prudente,2.0,20065.0,3714.0,2020-03,0,0,0,0
Junqueirópolis,3526001,Presidente Prudente,2.0,20065.0,3714.0,2020-04,16,2,0,0
Junqueirópolis,3526001,Presidente Prudente,2.0,20065.0,3714.0,2020-05,490,23,17,1
Junqueirópolis,3526001,Presidente Prudente,2.0,20065.0,3714.0,2020-06,75,0,3,0
Juquitiba,3526209,Grande São Paulo,10.0,30401.0,4132.0,2020-02,0,0,0,0
Juquitiba,3526209,Grande São Paulo,10.0,30401.0,4132.0,2020-03,0,0,0,0
Juquitiba,3526209,Grande São Paulo,10.0,30401.0,4132.0,2020-04,23,4,14,1
Juquitiba,3526209,Grande São Paulo,10.0,30401.0,4132.0,2020-05,456,31,53,3
Juquitiba,3526209,Grande São Paulo,10.0,30401.0,4132.0,2020-06,109,3,12,0
Juquiá,3526100,Registro,9.0,18828.0,3131.0,2020-02,0,0,0,0
Juquiá,3526100,Registro,9.0,18828.0,3131.0,2020-03,0,0,0,0
Juquiá,3526100,Registro,9.0,18828.0,3131.0,2020-04,7,1,0,0
Juquiá,3526100,Registro,9.0,18828.0,3131.0,2020-05,135,9,0,0
Juquiá,3526100,Registro,9.0,18828.0,3131.0,2020-06,33,2,0,0
Júlio Mesquita,3525805,Marília,5.0,4640.0,769.0,2020-02,0,0,0,0
Júlio Mesquita,3525805,Marília,5.0,4640.0,769.0,2020-03,0,0,0,0
Júlio Mesquita,3525805,Marília,5.0,4640.0,769.0,2020-04,0,0,0,0
Júlio Mesquita,3525805,Marília,5.0,4640.0,769.0,2020-05,0,0,0,0
Júlio Mesquita,3525805,Marília,5.0,4640.0,769.0,2020-06,0,0,0,0
Lagoinha,3526308,Taubaté,17.0,4819.0,984.0,2020-02,0,0,0,0
Lagoinha,3526308,Taubaté,17.0,4819.0,984.0,2020-03,0,0,0,0
Lagoinha,3526308,Taubaté,17.0,4819.0,984.0,2020-04,0,0,0,0
Lagoinha,3526308,Taubaté,17.0,4819.0,984.0,2020-05,0,0,0,0
Lagoinha,3526308,Taubaté,17.0,4819.0,984.0,2020-06,0,0,0,0
Laranjal Paulista,3526407,Bauru,12.0,27834.0,4800.0,2020-02,0,0,0,0
Laranjal Paulista,3526407,Bauru,12.0,27834.0,4800.0,2020-03,0,0,0,0
